event_name,event_lat,event_lon,stop_id,stop_name,stop_lat,stop_lon,distance,start_date,end_date,estimated_passengers,distance_weight,demand_score
St Patrick's Festival Shamrock Special,53.38879499999999,-6.0746619,8240DB000579,Howth Station,53.3886612440087,-6.07428746276879,0.0003976102429773,2026-03-14T00:00:00Z,2026-03-15T00:00:00Z,2000,715.507062877359,1431014.125754718
The Irish Coffee Experience,53.3456096,-6.2588141,8220DB000320,Westmoreland Street,53.3456456323889,-6.25930523253448,0.0004924525352499,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,670.0380590881288,335019.02954406437
St Declan's Way Annual Pilgrimage 2026,52.2277778,-7.915277799999999,8430B250131,Ardfinnan,52.309222,-7.885088,0.0868595517929949,2026-04-18T00:00:00Z,2026-05-24T00:00:00Z,500,11.381801745996736,5690.900872998368
Restival 2026,52.2375821,-7.212399899999999,8450B2162501,Kilmeaden,52.2322354422984,-7.24140594786238,0.0294947039512643,2026-05-02T00:00:00Z,2026-05-03T00:00:00Z,500,32.79257938028089,16396.289690140446
Paul Dunlea & Scott Flanigan: Triskel Lunchtime Jazz Series 2026,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-28T00:00:00Z,2026-03-28T00:00:00Z,500,615.7577834961595,307878.89174807974
The Short Films of David Lynch,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,615.7577834961595,307878.89174807974
Hard Boiled,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,615.7577834961595,307878.89174807974
Hamnet,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-08T00:00:00Z,2026-03-11T00:00:00Z,500,615.7577834961595,307878.89174807974
If I Had Legs I'd Kick You,51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-08T00:00:00Z,2026-03-11T00:00:00Z,500,615.7577834961595,307878.89174807974
Woman in Stem's Q1 Check In : Locking In for 2026,53.3483198,-6.255915099999999,8220DB000300,Eden Quay,53.348299,-6.255757,0.0001594623780075,2026-03-29T00:00:00Z,2026-03-29T00:00:00Z,500,862.468691496889,431234.34574844455
Robert Boyle Summer School 2026,52.1405094,-7.932057200000001,8450B255061,Lismore,52.136741,-7.934327,0.0043991852200132,2026-06-04T00:00:00Z,2026-06-07T00:00:00Z,500,185.21313110231753,92606.56555115877
The Churchyard Sessions 2026,52.26033160000001,-7.105473,8450B247551,Lombard Street,52.259489,-7.105222,0.0008791904003168,2026-05-23T00:00:00Z,2026-09-05T00:00:00Z,500,532.1440551374767,266072.0275687383
The Apple Market Sessions 2026,52.2580351,-7.111824400000001,8440B352271,John Street,52.2570082869854,-7.11123375130605,0.0011845720098889,2026-06-06T00:00:00Z,2026-08-29T00:00:00Z,500,457.75556743989256,228877.78371994628
TuneFest Dungarvan 2026,52.0899102,-7.6211079,8450B216321,Dungarvan,52.091475294971,-7.62091475352959,0.0015769679220831,2026-06-17T00:00:00Z,2026-06-21T00:00:00Z,500,388.0529483625263,194026.47418126315
Waterford Viking Marathon 2026,52.2600557,-7.1055822,8450B247551,Lombard Street,52.259489,-7.105222,0.0006714856141421,2026-06-20T00:00:00Z,2026-06-21T00:00:00Z,500,598.2701804545629,299135.09022728144
GAA World Games 2026,52.2516716,-7.1791792,8450B353251,Whitfield Hospital,52.24034,-7.17419,0.0123813276832478,2026-07-13T00:00:00Z,2026-07-17T00:00:00Z,500,74.73100006749769,37365.500033748845
Slow Looking Tour - Recovered Voices: Stories and Experiences of the Irish during World War One,53.3489404,-6.2863653,8220GA00390,Museum,53.34791536,-6.286955636,0.0011828793659901,2026-03-28T00:00:00Z,2026-03-28T00:00:00Z,500,458.110519335284,229055.25966764198
Tour & Whiskey Tasting Experience,53.44457670000001,-6.1655167,8240DB003583,Saint Sylvester's School,53.449348,-6.163163,0.0053202638449499,2026-04-04T00:00:00Z,2026-09-19T00:00:00Z,500,158.22124274116072,79110.62137058037
A Quiet Love,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357,2026-04-14T00:00:00Z,2026-04-14T00:00:00Z,500,390.01757985133315,195008.78992566658
Buail isteach ag Saotharlann an Zú Mhairbh don imeacht: An Nathair Nimhe in Éirinn?,53.3489404,-6.2863653,8220GA00390,Museum,53.34791536,-6.286955636,0.0011828793659901,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,458.110519335284,229055.25966764198
Thread Therapy,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357,2026-04-28T00:00:00Z,2026-05-02T00:00:00Z,500,390.01757985133315,195008.78992566658
Telling Tinder Tales,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357,2026-04-25T00:00:00Z,2026-04-25T00:00:00Z,500,390.01757985133315,195008.78992566658
Horseshoe,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357,2026-04-28T00:00:00Z,2026-04-28T00:00:00Z,500,390.01757985133315,195008.78992566658
International Pan Celtic Festival,52.8364127,-6.928037100000001,8210000199,Carlow College,52.838603,-6.927199,0.0023451707187349,2026-04-07T00:00:00Z,2026-04-11T00:00:00Z,2000,298.9384052656622,597876.8105313244
Easter Egg Hunt at Brigit's Garden,53.3858367,-9.212856100000002,8470B530951,Droimnín,53.35576,-9.20752,0.0305463884297332,2026-04-04T00:00:00Z,2026-04-06T00:00:00Z,500,31.699349744184246,15849.674872092124
Easter Weekend At Wells House & Gardens,52.5283829,-6.344859599999999,834000060,Ballyedmond,52.541811,-6.342236,0.0136820008248117,2026-04-04T00:00:00Z,2026-04-06T00:00:00Z,500,68.11060780694551,34055.303903472755
HOT MESS,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-03-05T00:00:00Z,2026-03-14T00:00:00Z,500,717.9458345373891,358972.91726869455
Simple Creatures,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-03-24T00:00:00Z,2026-03-28T00:00:00Z,500,717.9458345373891,358972.91726869455
Doomslayers LIVE!: Season 3 Premiere,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-03-19T00:00:00Z,2026-03-19T00:00:00Z,500,717.9458345373891,358972.91726869455
A Grain of Sand حبّة رمل,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-04-07T00:00:00Z,2026-04-11T00:00:00Z,500,717.9458345373891,358972.91726869455
"Sliver Salon: Sarah Schulman, The Fantasy and Necessity of Solidarity",53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-04-09T00:00:00Z,2026-04-09T00:00:00Z,500,717.9458345373891,358972.91726869455
Ed Sheeran Experience,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-06T00:00:00Z,2026-06-06T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-06T00:00:00Z,2026-06-06T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-12T00:00:00Z,2026-08-12T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-05T00:00:00Z,2026-08-05T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-15T00:00:00Z,2026-07-15T00:00:00Z,500,682.202453374641,341101.2266873205
Michael English Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-12-19T00:00:00Z,2026-12-19T00:00:00Z,500,682.202453374641,341101.2266873205
What's Love Got To Do With It - Tina Turner Tribute,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-14T00:00:00Z,2026-06-14T00:00:00Z,500,682.202453374641,341101.2266873205
George Murphy & The Rising Sons,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-26T00:00:00Z,2026-06-26T00:00:00Z,500,682.202453374641,341101.2266873205
Michael Collins Band & Louise Morrissey Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-02T00:00:00Z,2026-07-30T00:00:00Z,500,682.202453374641,341101.2266873205
Michael Collins Band & Louise Morrissey Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-06T00:00:00Z,2026-08-27T00:00:00Z,500,682.202453374641,341101.2266873205
Johnny Brady Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-03T00:00:00Z,2026-07-03T00:00:00Z,500,682.202453374641,341101.2266873205
Pete Tong Presents Ibiza Classics,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-03T00:00:00Z,2026-07-03T00:00:00Z,500,682.202453374641,341101.2266873205
Nathan Carter Cabaret & Dancing,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-04T00:00:00Z,2026-07-04T00:00:00Z,500,682.202453374641,341101.2266873205
Brendan Shine Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-07T00:00:00Z,2026-07-28T00:00:00Z,500,682.202453374641,341101.2266873205
Brendan Shine Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-04T00:00:00Z,2026-08-25T00:00:00Z,500,682.202453374641,341101.2266873205
Mike Denver,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-08T00:00:00Z,2026-07-08T00:00:00Z,500,682.202453374641,341101.2266873205
Moth & Butterfly Storytellers,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534,2026-03-14T00:00:00Z,2026-03-16T00:00:00Z,500,483.7341845079194,241867.0922539597
City Funfair,53.3481876,-6.2506375,8220DB002498,IFSC,53.34828,-6.25027,0.0003789380028441,2026-03-14T00:00:00Z,2026-03-17T00:00:00Z,500,725.1957651014553,362597.88255072763
Cailleach : A Dance for the Witches of Ireland,53.3423616,-6.2666319,8220DB001283,South Great George's Street,53.341809,-6.264928,0.0017912682574082,2026-03-14T00:00:00Z,2026-03-15T00:00:00Z,500,358.26008386902174,179130.04193451087
Céilí Mór,53.3396722,-6.249213399999999,8220DB007391,Merrion Square South,53.339091,-6.249916,0.000911833427771,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,523.0581207934504,261529.0603967252
Sweet Jayne Band,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534,2026-03-14T00:00:00Z,2026-03-16T00:00:00Z,500,483.7341845079194,241867.0922539597
Dee Armstrong (Kila) & Friends,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,483.7341845079194,241867.0922539597
Up Sadbh Down,53.3484666,-6.2687446,8220DB007883,Ormond Quay,53.346058,-6.268496,0.002421395448912,2026-03-14T00:00:00Z,2026-03-16T00:00:00Z,500,292.27840363147703,146139.20181573852
North : South,53.3444102,-6.2709812,8220DB007888,Winetavern Street,53.344561,-6.271891,0.0009222129255226,2026-03-14T00:00:00Z,2026-03-16T00:00:00Z,500,520.233729948583,260116.8649742915
Silk Worm Drop-in for Families,53.3422356,-6.2672762,8220DB001935,Lord Edward Street,53.343934,-6.268326,0.0019966578575165,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,333.7050966601695,166852.54833008474
Samba Dance Brazil,53.3423616,-6.2666319,8220DB001283,South Great George's Street,53.341809,-6.264928,0.0017912682574082,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,358.26008386902174,179130.04193451087
The Crucible - The Gaiety Theatre,53.34046129999999,-6.2615754,8220GA00059,St. Stephen's Green,53.339197,-6.261319,0.001290036995582,2026-02-09T00:00:00Z,2026-03-21T00:00:00Z,500,436.6741681157232,218337.0840578616
Spraoí at the Helix,53.3864373,-6.259149400000001,8220DB007571,DCU Helix,53.386776,-6.258725,0.0005429853128777,2026-03-16T00:00:00Z,2026-03-16T00:00:00Z,500,648.0943089049753,324047.15445248765
GIVĒON,53.3474963,-6.2285078,8220DB007623,The Point,53.346861,-6.228878,0.0007352918672253,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,576.271933780789,288135.9668903945
Oscar Wilde's De Profundis -  A love letter rediscovered,53.3367903,-6.2601607,8220DB007996,Saint Stephen's Green South,53.337264,-6.261751,0.0016593510116913,2026-03-07T00:00:00Z,2026-08-31T00:00:00Z,500,376.03159402564836,188015.7970128242
Tour: The Saints of Ireland,53.3402225,-6.2549209,8220DB004530,Kildare Street,53.3403225334906,-6.25546724321507,0.0005554256096846,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,642.9108494637516,321455.42473187577
Celebrate St. Patrick's week at Dublinia,53.343149,-6.2720614,8220PB11631,Winetavern Street,53.343467,-6.27201,0.0003221272419402,2026-03-14T00:00:00Z,2026-03-16T00:00:00Z,500,756.3568530155361,378178.42650776805
Rock Against Homelessness,53.34430949999999,-6.2660651,8220DB001934,Dame Street,53.344118,-6.265525,0.0005730447277427,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,635.7098322531413,317854.9161265706
Cecilia Vicuña: Reverse Migration a Poetic Journey,53.3434597,-6.29712,8220DB002638,St Johns Road West,53.345659,-6.296959,0.0022051851373532,2026-02-28T00:00:00Z,2026-07-05T00:00:00Z,500,311.99445808793024,155997.2290439651
"Fisherwoman, Fisherwoman:  Camille Souter & Alberta Whittle",53.3434597,-6.29712,8220DB002638,St Johns Road West,53.345659,-6.296959,0.0022051851373532,2026-03-06T00:00:00Z,2026-09-13T00:00:00Z,500,311.99445808793024,155997.2290439651
Mike Rice,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043,2026-03-13T00:00:00Z,2026-03-14T00:00:00Z,500,472.3476887337296,236173.84436686483
Gorey St Patrick’s Day Parade 2026,52.675307,-6.295941,834000020,Gorey Main Street,52.675465,-6.295683,0.0003025359482801,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,767.733129607996,383866.56480399804
Ballina-Killaloe St. Patrick's Day parade,52.808886,-8.4475152,8360B3368401,Killaloe,52.80406,-8.43974,0.0091511753911725,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,98.51075973621772,49255.37986810886
Ablefest Killarney 2026,52.0599609,-9.504537,839000039,East Avenue,52.058591,-9.505044,0.001460710447009,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,406.3867007251921,203193.35036259604
Killarney St Patrick's Festival 2026,52.0599609,-9.504537,839000039,East Avenue,52.058591,-9.505044,0.001460710447009,2026-03-14T00:00:00Z,2026-03-17T00:00:00Z,2000,406.3867007251921,812773.4014503842
Kilkenny Tradfest,52.6549027,-7.246402900000001,8270CD10285,Kilkenny MacDonagh Station,52.65466,-7.245762,0.0006853145992916,2026-03-13T00:00:00Z,2026-03-17T00:00:00Z,500,593.3610261373971,296680.5130686985
54th Limerick International Band Championship,52.663839,-8.626729899999999,8400B6078301,Sarsfield Street,52.664056,-8.627278,0.0005894935198975,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,629.1312216639209,314565.61083196045
Galway St. Patrick’s Day Festival 2026,53.27056400000001,-9.0566819,8460B5220101,Spanish Arch,53.27036,-9.05466,0.0020321652516467,2026-03-14T00:00:00Z,2026-03-17T00:00:00Z,2000,329.7973286439196,659594.6572878392
Cork St. Patrick's Festival 2026,51.8985143,-8.4756035,8370B2406901,Daunt's Square,51.898202,-8.475581,0.0003131094696792,2026-03-13T00:00:00Z,2026-03-17T00:00:00Z,2000,761.5511296589046,1523102.2593178093
County Wexford - St. Patrick’s Day 2026,52.336916,-6.4633381,834000055,Custom House Quay,52.339415,-6.460298,0.0039353791443773,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,202.61867847362123,101309.33923681061
"Block Party, Waterford",52.2593205,-7.106186699999999,8440B352041,The Mall,52.25966,-7.10642,0.0004119334169464,2026-06-13T00:00:00Z,2026-08-22T00:00:00Z,500,708.2486950147467,354124.3475073733
Hay! Presented by Lyngo Theatre - Noon Show,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-05-25T00:00:00Z,2026-05-25T00:00:00Z,500,418.49989840450695,209249.94920225348
Hay! Presented by Lyngo Theatre - 10:30am Show,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-05-25T00:00:00Z,2026-05-25T00:00:00Z,500,418.49989840450695,209249.94920225348
PIAF The Paris Icon and the Glasgow girl,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-05-17T00:00:00Z,2026-05-17T00:00:00Z,500,418.49989840450695,209249.94920225348
Dr. Malie Coyne: Winging It – The Art Of Figuring Life Out,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-05-16T00:00:00Z,2026-05-16T00:00:00Z,500,418.49989840450695,209249.94920225348
K-Pop – Superslayers Live!,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-05-10T00:00:00Z,2026-05-10T00:00:00Z,500,418.49989840450695,209249.94920225348
Movie: The Swallow,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,500,418.49989840450695,209249.94920225348
Declan Nerney in Concert,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-05-03T00:00:00Z,2026-05-03T00:00:00Z,1500,418.49989840450695,627749.8476067604
ECSTATIC CÉILÍ,53.3638475,-6.2709211,8220DB000838,Charleville Lawn,53.364319,-6.270189,0.0008707942696196,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,534.5323193679314,267266.1596839657
An Evening with Darth Vader - Dundalk,54.0045323,-6.400592899999999,8300PB14077,Dundalk Roden Place,54.004474,-6.39903,0.0015639869884357,2026-04-02T00:00:00Z,2026-04-02T00:00:00Z,500,390.01757985133315,195008.78992566658
An Evening with Darth Vader - Drogheda,53.71604850000001,-6.346798499999999,8300B111501,Scotch Hall,53.7135965703729,-6.34792813596826,0.0026996363305215,2026-04-03T00:00:00Z,2026-04-03T00:00:00Z,500,270.29683748917023,135148.41874458513
Shirley Valentine starring Norma Sheahan,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-30T00:00:00Z,2026-04-30T00:00:00Z,500,418.49989840450695,209249.94920225348
CISEACH | An Embodied Manifesto,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-28T00:00:00Z,2026-04-28T00:00:00Z,500,418.49989840450695,209249.94920225348
Springsteen – A Tribute,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-26T00:00:00Z,2026-04-26T00:00:00Z,500,418.49989840450695,209249.94920225348
"3 Hail Mary’s presented by Crokey Plays, written by Tommy Marren",52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,500,418.49989840450695,209249.94920225348
Trio Bohémo presented by Music Network,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-19T00:00:00Z,2026-04-19T00:00:00Z,1200,418.49989840450695,502199.87808540836
The Prince of Egypt – The Musical : Irish Premiere,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-14T00:00:00Z,2026-04-18T00:00:00Z,1200,418.49989840450695,502199.87808540836
Live Talk with Mountaineer Simon Yates,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-11T00:00:00Z,2026-04-11T00:00:00Z,500,418.49989840450695,209249.94920225348
Timeless & Irish presented by Radio Kerry,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-09T00:00:00Z,2026-04-09T00:00:00Z,500,418.49989840450695,209249.94920225348
(6-10yrs) Easter Clay Creations with Amy Smith from Tralee Pottery Club,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-09T00:00:00Z,2026-04-09T00:00:00Z,500,418.49989840450695,209249.94920225348
(2-5yrs) Parent & Toddler Easter Clay Workshop,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-09T00:00:00Z,2026-04-09T00:00:00Z,500,418.49989840450695,209249.94920225348
(5-11yrs) Nature’s Creative Explorers,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-08T00:00:00Z,2026-04-08T00:00:00Z,500,418.49989840450695,209249.94920225348
Juanita’s Big Problem presented by Circus250 (5-12yrs),52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-08T00:00:00Z,2026-04-08T00:00:00Z,500,418.49989840450695,209249.94920225348
SIMPLY THE BEST Rebecca O’Connor as Tina Turner,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-06-12T00:00:00Z,2026-06-12T00:00:00Z,500,418.49989840450695,209249.94920225348
Shuteen Erdenebaatar Quartet presented by Music Network,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-06-21T00:00:00Z,2026-06-21T00:00:00Z,1200,418.49989840450695,502199.87808540836
Summer Country With the Stars,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-06-23T00:00:00Z,2026-06-23T00:00:00Z,500,418.49989840450695,209249.94920225348
The Love Hungry Farmer by John B. Keane,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-09-03T00:00:00Z,2026-09-03T00:00:00Z,500,418.49989840450695,209249.94920225348
Vittorio Angelone: You Can’t Say Nothing Any More,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-09-05T00:00:00Z,2026-09-05T00:00:00Z,500,418.49989840450695,209249.94920225348
Onóir Live in Concert,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-06-05T00:00:00Z,2026-06-05T00:00:00Z,1500,418.49989840450695,627749.8476067604
Gearóid Farrelly: No Pressure,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-09-12T00:00:00Z,2026-09-12T00:00:00Z,500,418.49989840450695,209249.94920225348
"Philadelphia, here I come ! presented by Zyber Theatre",52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-09-21T00:00:00Z,2026-09-23T00:00:00Z,500,418.49989840450695,209249.94920225348
Anne Gildea – Further Adventures in Womaning,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-08-20T00:00:00Z,2026-09-26T00:00:00Z,500,418.49989840450695,209249.94920225348
Rory’s Stories: The Good Ol’ Days,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-10-16T00:00:00Z,2026-10-16T00:00:00Z,500,418.49989840450695,209249.94920225348
"Nature’s Creative Explorers. A playful, inclusive workshop for children aged 5–11 with additional needs.",52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-08T00:00:00Z,2026-04-08T00:00:00Z,500,418.49989840450695,209249.94920225348
Bon Jovee ‘The Bon Jovi Tribute Show’,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-10-24T00:00:00Z,2026-10-24T00:00:00Z,500,418.49989840450695,209249.94920225348
Sinéad Culbert: I’m No Wonder Woman,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-10-27T00:00:00Z,2026-10-27T00:00:00Z,500,418.49989840450695,209249.94920225348
Movie: Easter Parade,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-07T00:00:00Z,2026-04-07T00:00:00Z,500,418.49989840450695,209249.94920225348
Ralph McTell ‘Somewhere Down the Road’,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-11-06T00:00:00Z,2026-11-06T00:00:00Z,500,418.49989840450695,209249.94920225348
(5yrs+) Pop-up Easter Puppet Workshop,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-02T00:00:00Z,2026-04-02T00:00:00Z,500,418.49989840450695,209249.94920225348
(5yrs+) Pop-up Easter Puppet Workshop,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-02T00:00:00Z,2026-04-02T00:00:00Z,500,418.49989840450695,209249.94920225348
(5yrs+) Pop-up Easter Puppet Workshop,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-02T00:00:00Z,2026-04-02T00:00:00Z,500,418.49989840450695,209249.94920225348
(5yrs+) Pop-up Easter Puppet Workshop,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-02T00:00:00Z,2026-04-02T00:00:00Z,500,418.49989840450695,209249.94920225348
An Evening with Darth Vader - Dun Laoghaire,53.2898401,-6.130033399999999,8250DB003068,George's St Upper,53.28983,-6.130488,0.0004547121836945,2026-03-30T00:00:00Z,2026-03-30T00:00:00Z,500,687.4212034578018,343710.60172890086
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-28T00:00:00Z,2026-08-28T00:00:00Z,500,682.202453374641,341101.2266873205
Gina & The Champions,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-07-05T00:00:00Z,2026-07-05T00:00:00Z,500,682.202453374641,341101.2266873205
